era,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1203,-0.0001719420169057801,-0.005075068867308038,-0.0065301692700790006,0.029983246957146284,0.0018513489583130338,-0.00446082215925508,-0.0021613153173607193,0.0043164705857897355,-0.002601403715320805,-0.019243285445155696,-0.0045468406019477815,-0.01431867492165241
1204,-0.001783124588653757,0.008958140603102802,-0.04218451689989471,0.023033095849449993,0.02233875940885535,0.005210759701832795,0.02719226944439656,-0.01714370000997983,-0.0010780229704346102,-0.006981328536286716,-0.007521132598657359,0.007439280077300812
1205,-0.037969705048738596,-0.002001323095409481,-0.01708228978076299,-0.055683029088440354,-0.0065457346264357116,0.0061759841260559415,0.0016444269714415711,-0.016601081788427667,-0.02691537535797413,0.008264450326530075,-0.010701117652235826,-0.01418854349795602
1206,-0.04478898669361487,-0.00456989297401653,-0.024597946524091138,-0.021908747293041486,-0.0501224237588182,0.00896194533195464,0.015561082307098902,-0.015518259988382414,-0.060393756578712196,-0.01420391878310947,-0.0075837143118422596,-0.0022276895641601896
1207,0.004578166979733852,0.011297825511711808,-0.008681764693566798,0.02052245361831776,-0.023820243174874186,-0.004860698155855926,0.016904277246674596,0.012104076381783012,-0.015139126279798434,0.011923862858823913,0.009861377868937786,0.0009356030333354776
1208,0.018410259412009217,0.005542312897853925,-0.0069911779178336774,0.02877468699940561,0.044963777855184364,0.0008912144978212867,0.03362600802463772,0.02069265221044703,0.034588307963804084,-0.04057834123411377,-0.014506954262807941,-0.0017998295723009108
1209,-0.006875771633044747,0.015699971639295037,0.008473788260291899,0.0038214273158711657,0.03568030727727712,-0.04432219830031094,0.011727509127309703,0.005536529681905642,0.0452985019716109,-0.023294670993419284,0.009774779366682185,-0.021120412902936557
1210,-0.012412390488414393,0.02851692421826818,-0.017091643926645757,0.022514064396752444,0.01330238892565048,-0.0064372856572656395,-0.010445213970519817,-0.030203041205188217,0.01008992264784425,0.005011735498054114,-0.023376062154844456,-0.04292686244553082
1211,-0.031083139524359482,0.005405070298931863,-0.029483155385729227,0.05116878011440482,-0.005333191603760118,-0.027434138945531254,0.012674103788248473,-0.029772595282882782,-0.0021986931338930566,0.004443640526752199,0.003177830425388922,0.04136363880421728
1212,-0.018395643983840224,-0.004911174619458065,-0.037052685511635104,-0.026052915448399692,0.02310666524014104,-0.014182866591966183,-0.023459692281812418,-0.05446201405860288,-0.02834101958602377,0.004590650081760084,-0.03089912498504327,0.001414064680774704
1213,-0.026475138974585127,-0.020926143673733015,-0.009038270380939836,-0.0186792562895859,0.02080592918910531,-0.008310231713407813,-0.005806525188944299,-0.030131697621071287,-0.04016700257159802,0.015998541733039724,0.003675643260197038,-0.03176683808070394
1214,-0.04483114443024261,0.01087110103418447,0.007097455572833035,0.0010080540701913445,-0.04478499633761948,0.0054254843804339885,0.0029621267999376598,-0.025529315734461277,-0.046149150870461564,0.040677428113399854,-0.005294840451417675,0.0008088426002596242
1215,-0.014591590457096492,-0.02571573454437649,0.004576351219640613,0.018183462911948424,-0.0029585552986365333,-0.007621231382437334,-0.03458314732870027,-0.03245026458786774,-0.024302376614393367,0.04688184821320962,0.008959993875040113,0.008833101257510974
1216,-0.012161415517385863,0.00957873576451558,0.0606651297089596,0.0005824668203331277,-0.02167092152156464,0.04475621029220428,0.021303840534350523,-0.027297169820196695,-0.02270863249796444,0.03805573832881101,0.016987382266732045,-0.004604535446968496
1217,-0.007271443700922868,0.0001303024896267884,0.01673123341883926,-0.03211537912497794,0.0005274312786239609,-0.020415903851621318,0.020798856477366446,0.018866491516545555,-0.01909954638349588,0.029539300939471155,-0.003787289428766486,-0.005531810607495561
1218,-0.01089035997618603,-0.003121532150268324,0.025139588217383477,0.012763217009013197,0.01063208186089307,0.028066038304032582,0.013023951051595102,-0.00043441691920295396,0.015517307677626083,0.004213762099185492,0.0015332271922744224,0.010166941380753105
1219,0.023793860984072258,0.019299403019923677,0.021850844162251012,-0.015032354074906374,0.05948413883855801,0.018364508683090502,-0.027637670090597775,-0.005560141901159941,0.012163305697277992,0.014482101155095977,-0.02733320783194937,0.032889144105514904
1220,0.006240557301572003,0.005162763885715472,0.01771796687263231,0.000658393626461231,0.019135592910781662,-0.012688339056724457,0.011920722863018684,-0.04191898783405792,-0.005760060556627198,-0.007148452196956855,0.016023989850997424,-0.00014255402428885037
1221,0.05229064614483486,0.004455368518576227,-0.0039954267387524245,0.023368872238203893,0.010610484469161042,-0.02876050361974817,-0.04306124666537186,-0.007090749446484664,0.029336926297038123,-0.005716297961272559,0.01214407079555335,-0.01607939757450606
1222,0.08125057530502994,-0.010704732092415188,0.002015298406543543,-0.007521165448722175,0.000998531344402041,0.00785773662474939,0.014681249237646982,0.016307947066350473,0.04507655326723727,0.011448170379267252,0.015545147258658321,0.034398106657543184
1223,0.037528998657844446,-0.035137719748021365,0.01376772877912511,0.01881810546801964,0.06092954796421673,0.006446226060378954,0.002697938567720009,-0.00495217944151378,0.024352622085250943,0.007878281449251486,0.03157228503011915,-0.0035606699432981603
1224,0.008516589313505926,-0.01640280367855203,0.04054499752393877,0.013272875918024356,0.0043711313689084414,0.0006236137300491456,0.018969043879827816,-0.02748682938040252,0.015399346603788175,0.0021444145496916944,0.008943186187413311,-0.04286496430203837
1225,0.05564090858531581,0.00027774067080591776,0.00962762719210206,8.118613551441222e-05,0.029184089169313494,0.007717493015467885,0.007117143017643831,0.025269402120173555,0.0021169392834785032,0.0032480212907299985,-0.021275482909303062,0.012869726083899103
