era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1022,-0.011523982959343652,-0.014636771068170401,0.018989015953106782,0.022053282684559222,-0.028510271596735474,0.004970181386497252,-0.0013755143289742604,-0.007570695041908951,-0.024829702108633743,0.03255696962979718
1023,0.01884888080649679,0.027605620982711417,0.027556679932034152,0.002614270072976277,-0.005689039410959267,-0.020283971592481815,-0.00046907283185127695,0.002391479632668224,-0.04234367536559574,0.0003519552776189533
1024,0.00293765437092709,-0.008937520304543327,0.0030991430210501217,0.019438986242050215,-0.016352407203423392,0.0005845908539768312,-0.013024763535280736,-0.019895729437881426,-0.023260923156724997,0.02282290570594934
1025,-0.006553041679468246,0.010953292157128204,0.0019997315420934693,0.0038584717127909765,-0.008124639473411079,0.007332403419070954,0.011287318534031076,-0.006532843117508023,-0.0017484214048854002,-0.010070456460887034
1026,-0.008785828733787344,0.03562804649043716,0.042455637474066804,0.00305856696167898,0.0067990448673963776,0.027424738209495467,-0.000741083743089975,-0.0182074387733656,-0.008502436926169444,-0.020864839307409965
1027,-0.008067897888607418,0.04628009621817855,0.03389137723541859,0.024136781020582927,0.012880798120704721,0.020743670413123513,-0.05176443710933233,0.011028797622285567,0.023003298038230296,0.036402438530982684
1028,-0.010965453036782728,-0.0006127229359036408,0.0008914362272892033,-0.009626597633690198,0.007295044607141143,0.04532348035148055,-0.03326720913788259,-0.00760651561232995,-0.010056873042898491,0.003125807636204315
1029,0.008849396567939354,-0.001895045169133517,0.0008444162913191799,0.007725436031711603,-0.0052643732508893286,-0.0016151382908919643,-0.00831367954487294,-0.007939110660141893,-0.007192249701670125,0.0009836454313122346
1030,0.03048811642595173,-0.02054866412344088,-0.007573242374967438,-0.007081566724167367,-0.01451573831653816,0.009285651523728396,0.020852837716367173,-0.030129972195633622,0.012024941989630684,0.02033928349720368
1031,0.02652804330325954,-0.03468646336818905,-0.01213163300866897,-0.03675816519536013,-0.031477504917999055,0.003068372919218391,-0.029983398489694463,-0.007930926573215914,0.030941594608589605,0.01402453197662577
